lenovo|Ноутбук Intel Core i7 9750H/16 ГБ/1000 Гб/256 Гб/15.6''/1920x1080/NVIDIA Quadro T2000/Windows|//images.wbstatic.net/c252x336/new/12180000/12189036-1.jpg|172 116 ₽|-15%
lenovo|Ноутбук Intel Core i7 9750H/16 ГБ/1000 Гб/256 Гб/15.6''/3840x2160/NVIDIA Quadro T2000/Windows|//images.wbstatic.net/c252x336/new/12180000/12189037-1.jpg|190 251 ₽|-16%
Acer|Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12070000/12077242-1.jpg|60 891 ₽|-13%
lenovo|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12180000/12189040-1.jpg|79 041 ₽|-15%
lenovo|Ноутбук Intel Core i5 1135G7/16 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX450/Windows|//images.wbstatic.net/c252x336/new/18210000/18213287-1.jpg|76 551 ₽|-12%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/256 Гб/15.6''/1920x1080/AMD Radeon Rx 640/Windows|//images.wbstatic.net/c252x336/new/12180000/12189042-1.jpg|93 231 ₽|-16%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/13.4''/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12310000/12311389-1.jpg|163 821 ₽|-14%
MSI|Ноутбук AMD Ryzen 5 4500U/8 ГБ/256 Гб/14''/1920x1080/AMD Radeon Graphics/Windows|//images.wbstatic.net/c252x336/new/14960000/14960884-1.jpg|54 860 ₽|-7%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378232-1.jpg|105 151 ₽|-12%
Acer|Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12620000/12623860-1.jpg|46 971 ₽|-13%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378233-1.jpg|112 221 ₽|-13%
MSI|Ноутбук Intel Core i7/16 ГБ/1024 Гб/14''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows|//images.wbstatic.net/c252x336/new/17890000/17896192-1.jpg|113 367 ₽|-7%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378234-1.jpg|106 911 ₽|-12%
Acer|Ноутбук 8 ГБ/256 Гб/14''/1920x1080/AMD Radeon Graphics/Windows|//images.wbstatic.net/c252x336/new/13370000/13371536-1.jpg|58 870 ₽|-8%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378235-1.jpg|130 926 ₽|-13%
MSI|Ноутбук Intel Core i7 10750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows|//images.wbstatic.net/c252x336/new/15440000/15442552-1.jpg|91 070 ₽|-8%
MSI|Ноутбук AMD Ryzen 5 4600H/8 ГБ/512 Гб/15.6''/1920x1080/AMD Radeon RX 560/DOS|//images.wbstatic.net/c252x336/new/17250000/17253630-1.jpg|88 340 ₽|-7%
MSI|Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti Max-Q/Windows|//images.wbstatic.net/c252x336/new/8730000/8736637-1.jpg|110 592 ₽|-21%
Asus|Ноутбук Intel Core i5 8300H/16 ГБ/1000 Гб/128 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2060/Windows|//images.wbstatic.net/c252x336/new/12010000/12010198-1.jpg|118 671 ₽|-14%
lenovo|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/14''/1920x1080/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/17100000/17104064-1.jpg|93 090 ₽|-5%
lenovo|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/3840x2160/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/15390000/15399478-1.jpg|120 141 ₽|-10%
Acer|Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/15.6/1920x1080/NVIDIA GeForce MX330/Windows|//images.wbstatic.net/c252x336/new/16950000/16954313-1.jpg|55 920 ₽|-6%
Asus|Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650|//images.wbstatic.net/c252x336/new/13620000/13626434-1.jpg|85 491 ₽|-10%
Acer|Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12620000/12623858-1.jpg|63 501 ₽|-13%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378247-1.jpg|156 591 ₽|-13%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/1024 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/11620000/11620893-1.jpg|147 831 ₽|-12%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378236-1.jpg|108 306 ₽|-13%
lenovo|Ноутбук Intel Core i7-1165G7/16 ГБ/1024 Гб/14''/1920x1080/Intel Iris Xe Graphics G7 96EUs/DOS|//images.wbstatic.net/c252x336/new/18210000/18213288-1.jpg|76 551 ₽|-12%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378237-1.jpg|132 231 ₽|-13%
Acer|Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12070000/12077240-1.jpg|56 106 ₽|-13%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378238-1.jpg|117 441 ₽|-13%
lenovo|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/1920x1080/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/17100000/17104063-1.jpg|96 810 ₽|-6%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/1024 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378239-1.jpg|182 256 ₽|-13%
Honor|"Ноутбук Intel Core i5 10210U/16 ГБ/512 Гб/16.1""/1920x1080/NVIDIA GeForce MX350/Windows"|//images.wbstatic.net/c252x336/new/17280000/17282828-1.jpg||0%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/1024 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378240-1.jpg|194 911 ₽|-12%
MSI|Ноутбук 8 ГБ/256 Гб/15.6''/1920x1080/AMD Radeon RX 5500M/DOS|//images.wbstatic.net/c252x336/new/14240000/14240108-1.jpg|67 491 ₽|-10%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/14''/2560x1440/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378241-1.jpg|147 891 ₽|-13%
MSI|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX330/Windows|//images.wbstatic.net/c252x336/new/13220000/13229279-1.jpg|74 250 ₽|-6%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/1 Тб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884113-1.jpg|61 761 ₽|-13%
lenovo|Ноутбук Intel Core i5 8265U/16 ГБ/256 Гб/14''/2560x1440/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378242-1.jpg|160 591 ₽|-12%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows|//images.wbstatic.net/c252x336/new/12720000/12729591-1.jpg|57 611 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/256 Гб/14''/2560x1440/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378243-1.jpg|168 291 ₽|-10%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/DOS|//images.wbstatic.net/c252x336/new/12880000/12884109-1.jpg|50 973 ₽|-13%
Asus|Ноутбук AMD Ryzen 7 3700U/8 ГБ/512 Гб/13.3''/1920x1080/NVIDIA GeForce MX250/Windows|//images.wbstatic.net/c252x336/new/12610000/12616425-1.jpg|81 991 ₽|-18%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/2560x1440/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378244-1.jpg|178 191 ₽|-12%
Asus|Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/DOS|//images.wbstatic.net/c252x336/new/14030000/14036767-1.jpg|90 711 ₽|-16%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/1024 Гб/14''/3840x2160/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378245-1.jpg|196 611 ₽|-13%
Acer|Ноутбук Intel Core i3 10110U/4 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884115-1.jpg|49 146 ₽|-13%
Acer|Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2060/Linux|//images.wbstatic.net/c252x336/new/11730000/11734761-1.jpg|111 711 ₽|-16%
Dell|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Linux|//images.wbstatic.net/c252x336/new/13250000/13253197-1.jpg|49 785 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12370000/12378246-1.jpg|185 671 ₽|-12%
Dell|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/NVIDIA GeForce MX230/Windows|//images.wbstatic.net/c252x336/new/10020000/10022092-1.jpg|55 891 ₽|-14%
MSI|Ноутбук 16 ГБ/1024 Гб/17.3''/1920x1080/NVIDIA GeForce RTX 2070S MAX-Q/Windows|//images.wbstatic.net/c252x336/new/12860000/12867099-1.jpg|202 491 ₽|-10%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378248-1.jpg|69 591 ₽|-13%
MSI|Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce MX330/Windows|//images.wbstatic.net/c252x336/new/14540000/14540700-1.jpg|85 251 ₽|-13%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378250-1.jpg|71 271 ₽|-12%
Dell|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13870000/13873471-1.jpg|52 501 ₽|-11%
lenovo|Ноутбук 8 ГБ/512 Гб/14''/1920x1080/AMD Radeon Graphics/Windows|//images.wbstatic.net/c252x336/new/13150000/13150224-1.jpg|50 712 ₽|-13%
lenovo|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378251-1.jpg|74 811 ₽|-13%
Dell|Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/3840x2160/NVIDIA GeForce GTX 1650/Windows|//images.wbstatic.net/c252x336/new/12780000/12783824-1.jpg|161 811 ₽|-13%
Dell|Ноутбук Intel Core i5 7Y54/8 ГБ/256 Гб/13.3''/3200x1800/Intel HD Graphics 615/Windows|//images.wbstatic.net/c252x336/new/9150000/9157270-1.jpg|77 818 ₽|-18%
lenovo|Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378254-1.jpg|96 561 ₽|-13%
MSI|Ноутбук Intel Core i7 9750H/16 ГБ/1000 Гб/512 Гб/17.3''/1920x1080/NVIDIA GeForce RTX 2070/Windows|//images.wbstatic.net/c252x336/new/9310000/9310299-1.jpg|151 312 ₽|-22%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/1000 Гб/256 Гб/14''/1920x1080/AMD Radeon Rx 640/Windows|//images.wbstatic.net/c252x336/new/12370000/12378255-1.jpg|79 596 ₽|-13%
MSI|Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows|//images.wbstatic.net/c252x336/new/14540000/14540701-1.jpg|76 491 ₽|-15%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/1000 Гб/256 Гб/14''/1920x1080/AMD Radeon Rx 640/Windows|//images.wbstatic.net/c252x336/new/12370000/12378256-1.jpg|98 111 ₽|-12%
MSI|Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows|//images.wbstatic.net/c252x336/new/14240000/14240114-1.jpg|88 991 ₽|-11%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/1000 Гб/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378257-1.jpg|95 691 ₽|-13%
MSI|Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2060/Windows|//images.wbstatic.net/c252x336/new/9020000/9022029-1.jpg|132 791 ₽|-17%
lenovo|Ноутбук Intel Core i7 10510U/16 ГБ/1000 Гб/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378258-1.jpg|92 831 ₽|-12%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13370000/13371537-1.jpg|69 291 ₽|-10%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/1000 Гб/256 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378262-1.jpg|74 811 ₽|-14%
Acer|Ноутбук Intel Core i3 7130U/4 ГБ/128 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/8490000/8495917-1.jpg|60 505 ₽|-10%
MSI|Ноутбук Intel Core i9 9900KF/16 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2070/Windows|//images.wbstatic.net/c252x336/new/9020000/9022032-1.jpg|173 792 ₽|-21%
lenovo|Ноутбук Intel Core i7 1065G7/8 ГБ/256 Гб/14''/1920x1080/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12370000/12378267-1.jpg|63 501 ₽|-13%
Asus|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12480000/12488660-1.jpg|95 191 ₽|-15%
Acer|Ноутбук Intel Core i7 8500Y/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 615/Windows|//images.wbstatic.net/c252x336/new/12400000/12407766-1.jpg|141 891 ₽|-14%
Honor|"Ноутбук Intel Core i7 10750H/16 ГБ/512 Гб/16.1""/1920x1080/NVIDIA GeForce RTX 2060/Windows"|//images.wbstatic.net/c252x336/new/17280000/17282827-1.jpg||0%
Acer|Ноутбук Intel Core i7 8500Y/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 615/Windows|//images.wbstatic.net/c252x336/new/12400000/12407767-1.jpg|138 591 ₽|-16%
Acer|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows|//images.wbstatic.net/c252x336/new/12400000/12407769-1.jpg|109 991 ₽|-12%
MSI|Ноутбук Intel Core i7 10710U/32 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows|//images.wbstatic.net/c252x336/new/10360000/10368796-1.jpg|137 400 ₽|-9%
Acer|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows|//images.wbstatic.net/c252x336/new/12400000/12407770-1.jpg|102 071 ₽|-12%
Acer|Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows|//images.wbstatic.net/c252x336/new/12400000/12407774-1.jpg|70 391 ₽|-12%
Acer|Ноутбук Intel Core i5 9300H/8 ГБ/1000 Гб/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti/Linux|//images.wbstatic.net/c252x336/new/11730000/11734759-1.jpg|91 341 ₽|-13%
Acer|Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Linux|//images.wbstatic.net/c252x336/new/12400000/12407777-1.jpg|63 351 ₽|-12%
Acer|Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows|//images.wbstatic.net/c252x336/new/12400000/12407778-1.jpg|70 391 ₽|-12%
lenovo|Ноутбук AMD Ryzen 5 Pro 3500U/16 ГБ/256 Гб/14''/1920x1080/AMD Radeon Vega 8/Windows|//images.wbstatic.net/c252x336/new/12880000/12889609-1.jpg|88 635 ₽|-17%
Acer|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/14''/1920x1080/Windows|//images.wbstatic.net/c252x336/new/12400000/12407782-1.jpg|93 441 ₽|-11%
Dell|Ноутбук Intel Core i3 10110U/4 ГБ/128 Гб/14''/1920x1080/Intel UHD Graphics/Linux|//images.wbstatic.net/c252x336/new/12120000/12129705-1.jpg|47 511 ₽|-12%
Acer|Ноутбук Intel Core i7 8565U/8 ГБ/512 Гб/14''/1920x1080/Intel HD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/8520000/8520447-1.jpg|69 591 ₽|-13%
Asus|Ноутбук Intel Core i7 8550U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12480000/12488659-1.jpg|108 791 ₽|-15%
Dell|Ноутбук Intel Core i5 9300H/8 ГБ/512 Гб/15.6''/1920x1080/Linux|//images.wbstatic.net/c252x336/new/12580000/12589307-1.jpg|65 241 ₽|-13%
Acer|"Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/13.5""/2256х1504/Intel Iris Plus Graphics/Linux"|//images.wbstatic.net/c252x336/new/12070000/12077249-1.jpg|73 071 ₽|-16%
Dell|Ноутбук Intel Core i5 9300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650/Windows|//images.wbstatic.net/c252x336/new/12580000/12589308-1.jpg|72 661 ₽|-14%
Dell|Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/Linux|//images.wbstatic.net/c252x336/new/12580000/12589311-1.jpg|82 981 ₽|-14%
Dell|Ноутбук 4 ГБ/256 Гб/14''/1920x1080/Intel HD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/13460000/13464644-1.jpg|47 511 ₽|-10%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889615-1.jpg|63 889 ₽|-14%
Dell|Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1660Ti Max-Q/Windows|//images.wbstatic.net/c252x336/new/12580000/12589312-1.jpg|92 871 ₽|-14%
lenovo|Ноутбук Intel Core i5 10210U/8 ГБ/128 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12889622-1.jpg|58 933 ₽|-12%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/14''/1920x1080/NVIDIA Quadro P520/Windows|//images.wbstatic.net/c252x336/new/12880000/12889618-1.jpg|117 381 ₽|-14%
lenovo|Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/13300000/13300431-1.jpg|58 761 ₽|-10%
Acer|Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Linux|//images.wbstatic.net/c252x336/new/12770000/12775843-1.jpg|47 841 ₽|-13%
MSI|Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX330/Windows|//images.wbstatic.net/c252x336/new/14710000/14713409-1.jpg|80 030 ₽|-8%
Asus|Ноутбук Intel Core i5 8250U/8 ГБ/512 Гб/13.3''/3840x2160/NVIDIA GeForce MX150/Windows|//images.wbstatic.net/c252x336/new/7360000/7369190-1.jpg|89 991 ₽|-10%
Asus|Ноутбук Intel Core i5 8250U/8 ГБ/512 Гб/13.3''/1920x1080/NVIDIA GeForce MX150/Windows|//images.wbstatic.net/c252x336/new/7360000/7369191-1.jpg|67 977 ₽|-17%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/9600000/9600822-1.jpg|95 193 ₽|-32%
Dell|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows|//images.wbstatic.net/c252x336/new/9840000/9845310-1.jpg|77 271 ₽|-16%
Acer|Ноутбук Intel Core i7 10510U/8 ГБ/256 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows||66 211 ₽|-14%
lenovo|Ноутбук Intel Core i7 9750H/16 ГБ/2048 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows||185 883 ₽|-16%
lenovo|Ноутбук Intel Core i5 10210U/16 ГБ/512 Гб/13.3''/2560x1600/Intel UHD Graphics/Windows||70 116 ₽|-15%
Acer|Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Linux||47 841 ₽|-13%
Dell|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows||103 086 ₽|-13%
Dell|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows||120 051 ₽|-13%
Dell|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/3840x2160/Intel UHD Graphics/Windows||131 361 ₽|-13%
Dell|Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/13.4''/1920x1080/Intel UHD Graphics/Windows||124 951 ₽|-12%
Dell|Ноутбук Intel Core i7 1065G7/8 ГБ/256 Гб/13.4''/1920x1080/Intel Iris Plus Graphics/Windows||132 431 ₽|-12%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/13.4''/3840x2160/Intel Iris Plus Graphics/Windows||167 191 ₽|-12%
Dell|Ноутбук Intel Core i5 9300H/8 ГБ/512 Гб/15.6''/3840x2160/NVIDIA GeForce GTX 1650/Windows|//images.wbstatic.net/c252x336/new/12780000/12783822-1.jpg|125 271 ₽|-13%
Dell|Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/13.4''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12780000/12783826-1.jpg|123 966 ₽|-13%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/512 Гб/13.4''/1920x1080/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12780000/12783827-1.jpg|138 321 ₽|-13%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/13.4''/1920x1080/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12780000/12783828-1.jpg|143 541 ₽|-13%
Dell|Ноутбук Intel Core i7 1065G7/16 ГБ/1024 Гб/13.4''/3840x2160/Intel Iris Plus Graphics/Windows|//images.wbstatic.net/c252x336/new/12780000/12783829-1.jpg|155 721 ₽|-13%
MSI|Ноутбук Intel Core i9 10980HK/32 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2070 Super Max-Q/Windows|//images.wbstatic.net/c252x336/new/12860000/12867095-1.jpg|206 991 ₽|-10%
Acer|Ноутбук Intel Core i7 8500Y/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 615/Windows|//images.wbstatic.net/c252x336/new/12880000/12884107-1.jpg|164 381 ₽|-15%
Acer|Ноутбук Intel Core i7 8500Y/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 615/Windows|//images.wbstatic.net/c252x336/new/12880000/12884108-1.jpg|164 381 ₽|-15%
Acer|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884111-1.jpg|81 684 ₽|-13%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884112-1.jpg|62 892 ₽|-13%
Acer|Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884120-1.jpg|75 768 ₽|-13%
Acer|Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/Windows|//images.wbstatic.net/c252x336/new/12880000/12884121-1.jpg|89 688 ₽|-13%
lenovo|Ноутбук Intel Core i5 8300H/16 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1050Ti/Windows|//images.wbstatic.net/c252x336/new/12880000/12889599-1.jpg|164 251 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/15.6''/3840x2160/NVIDIA GeForce MX250/Windows|//images.wbstatic.net/c252x336/new/12880000/12889600-1.jpg|137 161 ₽|-14%
lenovo|Ноутбук Intel Core i7 8565U/8 ГБ/256 Гб/15.6''/1920x1080/NVIDIA Quadro P520/Windows|//images.wbstatic.net/c252x336/new/12880000/12889601-1.jpg|102 331 ₽|-14%
lenovo|Ноутбук Intel Core i5 8265U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows|//images.wbstatic.net/c252x336/new/12880000/12889602-1.jpg|102 331 ₽|-14%
